Country/Territory,Code,1996Estimate,1996StdErr,1996NumSrc,1996Rank,1996Lower,1996Upper,1998Estimate,1998StdErr,1998NumSrc,1998Rank,1998Lower,1998Upper,2000Estimate,2000StdErr,2000NumSrc,2000Rank,2000Lower,2000Upper,2002Estimate,2002StdErr,2002NumSrc,2002Rank,2002Lower,2002Upper,2003Estimate,2003StdErr,2003NumSrc,2003Rank,2003Lower,2003Upper,2004Estimate,2004StdErr,2004NumSrc,2004Rank,2004Lower,2004Upper,2005Estimate,2005StdErr,2005NumSrc,2005Rank,2005Lower,2005Upper,2006Estimate,2006StdErr,2006NumSrc,2006Rank,2006Lower,2006Upper,2007Estimate,2007StdErr,2007NumSrc,2007Rank,2007Lower,2007Upper,2008Estimate,2008StdErr,2008NumSrc,2008Rank,2008Lower,2008Upper,2009Estimate,2009StdErr,2009NumSrc,2009Rank,2009Lower,2009Upper,2010Estimate,2010StdErr,2010NumSrc,2010Rank,2010Lower,2010Upper,2011Estimate,2011StdErr,2011NumSrc,2011Rank,2011Lower,2011Upper,2012Estimate,2012StdErr,2012NumSrc,2012Rank,2012Lower,2012Upper,2013Estimate,2013StdErr,2013NumSrc,2013Rank,2013Lower,2013Upper,2014Estimate,2014StdErr,2014NumSrc,2014Rank,2014Lower,2014Upper,2015Estimate,2015StdErr,2015NumSrc,2015Rank,2015Lower,2015Upper,2016Estimate,2016StdErr,2016NumSrc,2016Rank,2016Lower,2016Upper,2017Estimate,2017StdErr,2017NumSrc,2017Rank,2017Lower,2017Upper,2018Estimate,2018StdErr,2018NumSrc,2018Rank,2018Lower,2018Upper
Morocco,MAR,-0.1044110506773,0.173903718590736,3,55.1912574768066,38.2513656616211,60.6557388305664,-0.003413340775296,0.203154727816582,5,58.0310897827148,44.0414505004883,64.7668380737305,-0.074105098843575,0.211237147450447,5,54.3589744567871,41.0256423950195,64.1025619506836,-0.147583454847336,0.174318820238113,7,51.0204086303711,39.2857131958008,61.7346954345703,-0.137935608625412,0.177602916955948,7,53.0612258911133,40.3061218261719,62.7551002502441,-0.126079797744751,0.169681444764137,8,53.2019691467285,43.3497543334961,63.0541877746582,-0.279850512742996,0.17143152654171,8,46.5686264038086,34.3137245178223,55.3921585083008,-0.155643969774246,0.173147097229958,10,51.2195129394531,38.5365867614746,59.0243911743164,-0.170450672507286,0.193938374519348,10,50.970874786377,36.4077682495117,58.2524261474609,-0.175601616501808,0.190993428230286,10,48.5436897277832,38.3495140075684,58.2524261474609,-0.140478432178497,0.185603052377701,10,50.7177047729492,40.1913871765137,59.3301429748535,-0.104162789881229,0.189236164093018,10,50.2392349243164,41.1483268737793,62.2009582519531,-0.151641964912415,0.198085576295853,10,48.8151664733887,39.3364944458008,60.6635055541992,-0.059165228158236,0.187804833054543,11,52.6066360473633,43.1279602050781,61.1374397277832,-0.03512454777956,0.170495986938477,12,54.028434753418,45.4976310729981,61.6113739013672,-0.074534334242344,0.180167317390442,12,50.480770111084,40.8653831481934,62.019229888916,-0.062049999833107,0.17729689180851,11,50.961540222168,41.3461532592774,62.5,-0.106201358139515,0.172622188925743,11,49.519229888916,39.4230766296387,60.5769233703613,-0.193549200892448,0.176825746893883,12,45.1923065185547,34.1346168518066,57.211540222168,-0.209295883774757,0.180598750710487,12,46.6346168518066,34.1346168518066,55.288459777832
Monaco,MCO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Moldova,MDA,-0.215465322136879,0.179107308387756,2,47.5409851074219,34.9726791381836,57.9234962463379,-0.404756754636765,0.211779370903969,4,39.8963737487793,22.2797927856445,55.9585494995117,-0.513906240463257,0.21771864593029,5,35.3846168518066,16.9230766296387,50.2564086914063,-0.555944323539734,0.189501747488976,6,33.1632652282715,18.8775501251221,48.4693870544434,-0.665027916431427,0.197916179895401,6,28.0612239837646,14.2857141494751,44.3877563476562,-0.869987308979034,0.200308084487915,7,18.7192115783691,8.3743839263916,35.4679794311523,-0.749559760093689,0.17871966958046,8,26.470588684082,14.7058820724487,39.2156867980957,-0.787277638912201,0.186890244483948,9,24.3902435302734,13.1707315444946,37.5609741210937,-0.820196986198426,0.20833046734333,9,21.8446598052979,10.6796112060547,37.3786392211914,-0.773072957992554,0.21067276597023,9,23.3009700775146,12.1359224319458,40.7766990661621,-0.558566391468048,0.224471852183342,8,36.3636360168457,18.6602878570557,48.8038291931152,-0.662610054016113,0.208512470126152,9,29.6650714874268,15.3110046386719,43.0622024536133,-0.618257999420166,0.206774815917015,9,31.2796211242676,16.1137447357178,45.4976310729981,-0.567913174629211,0.206278935074806,9,33.1753540039062,18.9573459625244,46.9194297790527,-0.409080684185028,0.203518092632294,9,41.7061614990234,24.6445503234863,51.1848335266113,-0.418404161930084,0.212831169366837,9,38.9423065185547,22.115385055542,51.4423065185547,-0.65470165014267,0.217712596058846,8,28.365385055542,14.9038457870483,43.269229888916,-0.626880705356598,0.199449554085732,8,30.2884616851807,16.8269233703613,41.8269233703613,-0.527680397033691,0.200685828924179,8,33.1730766296387,18.75,44.230770111084,-0.466520488262177,0.208405986428261,8,35.5769233703613,18.75,48.0769233703613
Madagascar,MDG,-0.448235422372818,0.181661412119865,2,38.2513656616211,21.8579235076904,49.7267761230469,-0.737664699554443,0.229129388928413,4,22.7979278564453,10.3626947402954,44.0414505004883,-0.57509982585907,0.23742002248764,4,31.7948722839355,13.8461542129517,49.230770111084,-0.390823751688004,0.213227793574333,5,42.8571434020996,26.5306129455566,55.6122436523438,-0.411123335361481,0.2047039270401,6,40.8163261413574,21.9387760162353,56.6326522827148,-0.494646549224854,0.191355019807816,7,37.9310340881348,20.1970443725586,51.2315254211426,-0.353585511445999,0.185228288173676,8,43.1372566223145,31.8627452850342,54.9019622802734,-0.598682761192322,0.170643270015717,11,33.6585350036621,20,43.9024391174316,-0.464468419551849,0.190437227487564,11,38.3495140075684,23.7864074707031,50.970874786377,-0.649809777736664,0.19065560400486,11,30.0970878601074,16.5048542022705,44.6601943969727,-0.802302122116089,0.184189304709434,11,22.4880390167236,11.4832534790039,38.2775115966797,-0.959636509418488,0.186929896473885,11,17.2248802185059,8.13397121429443,30.1435413360596,-1.03242099285126,0.187781408429146,11,14.6919431686401,7.10900497436523,25.5924167633057,-1.08909630775452,0.187804833054543,11,14.2180099487305,6.16113758087158,25.1184825897217,-1.13111448287964,0.170495986938477,12,13.2701425552368,6.16113758087158,21.3270149230957,-1.29932165145874,0.180167317390442,12,8.65384578704834,3.36538457870483,15.384614944458,-1.28560435771942,0.175528481602669,12,8.65384578704834,5.28846168518066,15.384614944458,-1.16772711277008,0.171101808547974,12,10.5769233703613,6.73076915740967,17.7884616851807,-1.13960719108582,0.176825746893883,12,12.0192308425903,7.21153831481934,19.230770111084,-1.15312123298645,0.190738514065743,11,11.057692527771,7.21153831481934,18.269229888916
Maldives,MDV,0.901294231414795,0.187617555260658,1,80.8743133544922,71.0382537841797,85.2459030151367,0.884858727455139,0.272112399339676,2,80.3108825683594,69.9481887817383,87.5647659301758,0.368421316146851,0.224437564611435,3,67.1794891357422,55.8974342346191,76.4102554321289,0.401601433753967,0.220027655363083,3,67.3469390869141,59.1836738586426,75.5102005004883,0.106853969395161,0.219476744532585,3,61.7346954345703,48.4693870544434,68.3673477172852,-0.006442466750741,0.233056262135506,4,57.1428565979004,44.3349761962891,67.9802932739258,0.202201157808304,0.250942558050156,4,61.2745094299316,48.0392150878906,71.0784301757812,0.129175186157227,0.287289708852768,4,59.5121955871582,40.9756088256836,70.7317047119141,0.075039900839329,0.303720682859421,4,54.8543701171875,41.7475738525391,71.8446578979492,-0.229308560490608,0.297008126974106,4,46.6019401550293,27.1844654083252,62.6213607788086,-0.440251678228378,0.297616481781006,4,41.1483268737793,18.6602878570557,56.9377975463867,-0.207130998373032,0.290342390537262,4,47.3684196472168,28.7081336975098,63.6363639831543,-0.305917918682098,0.297342270612717,4,45.0236968994141,23.222749710083,60.6635055541992,-0.215160638093948,0.293798863887787,4,47.8672981262207,27.488151550293,61.6113739013672,-0.322261244058609,0.282334595918655,5,45.0236968994141,24.1706161499023,59.2417068481445,-0.3616643846035,0.329997986555099,4,42.3076934814453,17.3076915740967,60.5769233703613,-0.375867336988449,0.331772297620773,4,40.8653831481934,17.7884616851807,60.0961532592774,-0.321406304836273,0.322322338819504,4,41.3461532592774,18.75,61.538459777832,-0.451591312885284,0.33986833691597,4,35.5769233703613,15.384614944458,57.211540222168,-0.488494068384171,0.339798212051392,4,35.0961532592773,13.942307472229,55.288459777832
Mexico,MEX,0.225326701998711,0.167988479137421,6,62.2950820922852,55.7377052307129,67.7595596313477,0.363646328449249,0.197616308927536,6,66.8393783569336,58.5492210388184,76.1658020019531,0.242370262742043,0.192655399441719,6,63.5897445678711,54.3589744567871,72.3076934814453,0.270509600639343,0.171809390187264,8,64.2857131958008,56.1224479675293,70.4081649780273,0.206553772091866,0.175202608108521,8,63.7755088806152,56.6326522827148,69.3877563476562,0.122850768268108,0.177185967564583,9,62.0689659118652,51.2315254211426,67.9802932739258,0.068156756460667,0.170971885323525,9,57.3529396057129,47.5490188598633,63.7254905700684,0.091413229703903,0.17420868575573,11,58.0487823486328,49.2682914733887,65.8536605834961,0.16877444088459,0.193795293569565,11,58.737865447998,50.970874786377,69.9029159545898,0.187392383813858,0.19663280248642,11,60.6796112060547,50.4854354858398,69.4174728393555,0.175232350826263,0.188544988632202,11,60.2870826721191,50.7177047729492,67.9425811767578,0.162429854273796,0.192854166030884,11,60.2870826721191,49.2822952270508,67.9425811767578,0.307877719402313,0.192881375551224,11,63.5071105957031,54.502368927002,71.0900497436523,0.342616528272629,0.191334754228592,11,63.5071105957031,57.8199043273926,70.6161117553711,0.345396012067795,0.189683929085732,11,63.0331764221191,56.3981056213379,70.6161117553711,0.196234479546547,0.194904953241348,11,61.538459777832,47.5961532592774,71.6346130371094,0.209571272134781,0.196532681584358,11,61.538459777832,49.038459777832,72.5961532592774,0.131913557648659,0.188971772789955,11,58.6538467407227,45.6730766296387,68.75,-0.029903696849942,0.20170733332634,10,52.4038467407227,38.9423065185547,65.8653869628906,-0.153388038277626,0.183125406503677,11,47.5961532592774,35.5769233703613,58.6538467407227
Marshall Islands,MHL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.398807883262634,0.498129159212112,1,42.4870452880859,7.77202081680298,69.4300537109375,-0.829903960227966,0.285847425460815,2,18.4615383148193,5.64102554321289,43.0769233703613,-1.1327052116394,0.309655964374542,2,9.69387722015381,1.5306122303009,29.5918369293213,-1.04332971572876,0.266235321760178,2,13.2653064727783,2.55102038383484,31.1224498748779,-0.938714861869812,0.285766780376434,2,15.7635469436646,5.9113302230835,38.4236450195312,-1.03987061977386,0.428141385316849,2,15.1960783004761,0,43.1372566223145,-1.15660274028778,0.381282061338425,2,10.2439022064209,0,34.634147644043,-1.28838956356049,0.388812273740768,2,7.28155326843262,0.485436886548996,29.6116504669189,-1.30464899539948,0.406446278095245,2,5.82524251937866,0.485436886548996,30.0970878601074,-1.39836227893829,0.388569623231888,3,5.74162673950195,0,24.8803825378418,-1.28124988079071,0.357736349105835,3,7.65550231933594,0,28.7081336975098,-1.46191453933716,0.379625976085663,3,4.26540279388428,0,20.3791465759277,-1.44041538238525,0.399752885103226,3,5.68720388412476,0,24.6445503234863,-1.56579983234406,0.475021958351135,2,2.84360194206238,0,24.1706161499023,-1.55840873718262,0.44917556643486,2,4.807692527771,0,20.1923084259033,-1.60115516185761,0.471297681331635,2,4.32692289352417,0,19.7115383148193,-1.56624412536621,0.463400065898895,2,4.807692527771,0,19.7115383148193,-1.55334067344666,0.500189661979675,2,5.76923084259033,0,22.115385055542,-1.55439114570618,0.479484409093857,2,6.25,0,19.7115383148193
"Macedonia, FYR",MKD,-0.640733182430267,0.179107308387756,2,28.4153003692627,16.9398899078369,43.1693992614746,-0.604077219963074,0.231326937675476,3,27.4611396789551,13.9896373748779,49.7409324645996,-0.748118877410889,0.236658006906509,4,24.1025638580322,10.2564105987549,43.0769233703613,-0.518777847290039,0.202054724097252,5,35.7142868041992,18.8775501251221,49.4897956848145,-0.368606954813004,0.192147895693779,6,43.8775520324707,26.5306129455566,57.6530609130859,-0.182697936892509,0.192296043038368,7,50.7389144897461,37.4384231567383,62.0689659118652,-0.32865235209465,0.188737004995346,7,44.1176452636719,32.3529396057129,55.3921585083008,-0.114726386964321,0.197876989841461,8,53.1707305908203,38.5365867614746,60.9756088256836,-0.211714401841164,0.227746710181236,8,48.5436897277832,30.0970878601074,58.2524261474609,-0.018986769020557,0.226807981729507,8,55.3398056030273,42.2330093383789,66.019416809082,-0.051188748329878,0.223578885197639,8,52.6315803527832,41.1483268737793,64.1148300170898,-0.089965388178825,0.229968905448914,8,51.1961708068848,39.7129173278809,63.6363639831543,-0.107688404619694,0.241639733314514,6,51.6587677001953,38.3886260986328,63.0331764221191,-0.070141509175301,0.235863626003265,6,52.1327018737793,39.8104248046875,62.5592422485352,-0.052818637341261,0.226683795452118,7,53.0805702209473,40.2843589782715,62.5592422485352,0.131663471460342,0.245957776904106,7,59.6153831481934,43.75,72.1153869628906,0.118368774652481,0.24559910595417,7,58.6538467407227,43.75,72.1153869628906,0.103796698153019,0.220303311944008,7,57.211540222168,43.269229888916,69.2307662963867,0.147442921996117,0.246387660503387,6,58.1730766296387,42.3076934814453,70.1923065185547,0.090243078768253,0.272504180669785,5,55.769229888916,39.4230766296387,71.1538467407227
Mali,MLI,-0.998445451259613,0.181661412119865,2,15.3005466461182,6.01092910766602,23.4972686767578,-0.976447939872742,0.229129388928413,4,15.0259065628052,5.18134737014771,27.9792747497559,-0.798037171363831,0.23742002248764,4,21.0256404876709,8.20512866973877,41.538459777832,-0.556804895401001,0.212483629584312,6,32.6530609130859,17.3469390869141,48.9795913696289,-0.570018112659454,0.203316390514374,7,33.673469543457,17.3469390869141,48.4693870544434,-0.657135426998138,0.190642580389977,8,27.5862064361572,14.2857141494751,46.305419921875,-0.705910086631775,0.185228288173676,8,28.4313716888428,15.1960783004761,41.1764717102051,-0.738659381866455,0.18080435693264,10,27.3170738220215,14.6341466903687,38.5365867614746,-0.751085579395294,0.208990320563316,10,25.2427177429199,14.0776700973511,41.7475738525391,-0.773702204227448,0.206982627511024,10,22.3300971984863,12.62135887146,40.2912635803223,-0.801333725452423,0.184189304709434,11,22.9665069580078,11.4832534790039,38.2775115966797,-0.864336311817169,0.186929896473885,11,20.5741634368896,10.0478467941284,35.8851661682129,-0.822296500205994,0.187781408429146,11,21.8009471893311,12.3222751617432,37.9146919250488,-0.996795296669006,0.187804833054543,11,16.1137447357178,8.05687236785889,28.4360198974609,-0.902868628501892,0.170495986938477,12,19.9052124023438,11.3744077682495,31.2796211242676,-1.0990879535675,0.180167317390442,12,14.9038457870483,7.21153831481934,21.1538467407227,-0.93103039264679,0.175528481602669,12,17.7884616851807,10.5769233703613,29.8076915740967,-0.992751061916351,0.171101808547974,12,15.384614944458,8.65384578704834,23.5576915740967,-0.936722040176392,0.176825746893883,12,16.8269233703613,9.61538505554199,25.9615383148193,-1.00463795661926,0.180598750710487,12,15.384614944458,9.13461494445801,22.5961532592773
Malta,MLT,0.927289664745331,0.181661412119865,2,82.5136642456055,72.1311492919922,85.2459030151367,0.937815368175507,0.267298758029938,2,81.3471527099609,71.5025939941406,87.5647659301758,1.10483980178833,0.291878014802933,2,83.5897445678711,74.3589706420898,88.7179489135742,1.10238361358643,0.262608677148819,2,84.1836700439453,74.4897994995117,88.7755126953125,0.93774801492691,0.250793188810348,3,80.1020431518555,71.4285736083984,86.7346954345703,0.798396646976471,0.2629055082798,3,76.3546829223633,67.9802932739258,86.6995086669922,0.822761058807373,0.228225708007812,3,75.4901962280273,66.1764678955078,84.3137283325195,1.02502179145813,0.210641339421272,4,80.4878082275391,73.6585388183594,87.8048782348633,1.2063399553299,0.243528351187706,4,83.980583190918,77.6699066162109,91.2621383666992,1.27961230278015,0.255139946937561,4,86.8932037353516,77.1844635009766,94.1747589111328,1.17399513721466,0.231577575206757,6,84.2105255126953,75.5980834960937,91.8660278320312,1.19272744655609,0.238062113523483,6,83.7320556640625,75.1196136474609,92.8229675292969,1.19534063339233,0.232603386044502,6,83.8862533569336,75.3554534912109,92.4170608520508,1.24796140193939,0.230508983135223,6,84.8341217041016,76.3033142089844,94.3127975463867,1.25787329673767,0.22545163333416,6,86.2559204101563,75.8293838500977,93.8388595581055,1.02836167812347,0.243824243545532,6,81.25,72.5961532592774,88.9423065185547,0.850428402423859,0.243353366851807,6,75.4807662963867,69.2307662963867,86.0576934814453,0.955784499645233,0.232148811221123,6,77.4038467407227,73.0769195556641,88.461540222168,1.00437188148499,0.234925508499145,6,80.7692337036133,73.5576934814453,89.9038467407227,0.968795955181122,0.238482192158699,6,78.8461532592774,73.0769195556641,87.9807662963867
Myanmar,MMR,-1.2075936794281,0.173903718590736,3,7.10382509231567,3.82513666152954,18.032787322998,-1.20036733150482,0.228347718715668,3,8.2901554107666,3.62694311141968,19.6891193389893,-1.23059105873108,0.246868371963501,3,7.17948722839356,2.56410264968872,18.9743595123291,-1.31475985050201,0.202104210853577,4,6.63265323638916,1.5306122303009,13.2653064727783,-1.24430775642395,0.213916137814522,4,6.63265323638916,1.5306122303009,17.3469390869141,-1.56163454055786,0.219726964831352,5,2.46305418014526,0,8.3743839263916,-1.52645134925842,0.206372991204262,5,3.43137264251709,0,10.7843141555786,-1.45344877243042,0.254440367221832,6,4.87804889678955,0,14.6341466903687,-1.48053562641144,0.252197563648224,6,4.36893224716187,0.485436886548996,15.5339803695679,-1.5307514667511,0.252698570489883,6,2.91262125968933,0.485436886548996,12.1359224319458,-1.61405289173126,0.245282143354416,6,2.39234447479248,0,8.61244010925293,-1.6179004907608,0.241581454873085,6,2.87081336975098,0,9.09090900421143,-1.59683477878571,0.240272060036659,6,3.79146909713745,0,8.53080558776856,-1.4813905954361,0.227246195077896,7,3.79146909713745,0.473933637142181,12.7962083816528,-1.49710154533386,0.195920839905739,9,4.26540279388428,0.473933637142181,11.3744077682495,-1.27934956550598,0.200735613703728,10,9.13461494445801,2.88461542129517,16.3461532592773,-1.23859548568726,0.203949674963951,10,10.0961542129517,5.28846168518066,18.269229888916,-0.976280331611633,0.206852033734322,9,16.3461532592773,7.692307472229,28.8461532592773,-1.05214059352875,0.211592689156532,9,13.4615383148193,7.21153831481934,23.0769233703613,-1.06865179538727,0.221858888864517,9,12.5,7.692307472229,22.5961532592773
Mongolia,MNG,-0.378730356693268,0.181661412119865,2,42.6229515075684,27.3224048614502,55.1912574768066,-0.261309802532196,0.241724938154221,3,47.150260925293,24.352331161499,60.6217613220215,-0.279902309179306,0.208090856671333,4,46.6666679382324,29.230770111084,57.9487190246582,-0.15105128288269,0.191152632236481,5,50.5102043151855,37.7551002502441,62.7551002502441,-0.228066802024841,0.191727474331856,5,48.9795913696289,34.6938781738281,60.7142868041992,-0.410342514514923,0.201340526342392,6,43.3497543334961,23.645320892334,54.1871910095215,-0.376411616802216,0.192635700106621,7,42.1568641662598,28.9215679168701,54.4117660522461,-0.484107583761215,0.190143257379532,7,37.5609741210937,23.4146347045898,49.2682914733887,-0.538825154304504,0.220173880457878,8,33.980583190918,17.4757289886475,50.4854354858398,-0.528083264827728,0.22410723567009,9,36.4077682495117,16.990291595459,49.5145645141602,-0.667409181594849,0.195431724190712,11,29.6650714874268,14.8325357437134,44.9760780334473,-0.571974575519562,0.194656759500504,11,34.9282302856445,19.1387557983398,46.4114837646484,-0.585729241371155,0.194624215364456,11,33.1753540039062,17.5355453491211,45.4976310729981,-0.636151254177094,0.195984914898872,11,30.8056869506836,17.5355453491211,44.5497627258301,-0.54848176240921,0.193286046385765,11,34.5971565246582,21.3270149230957,46.445499420166,-0.435500860214233,0.212228834629059,10,37.019229888916,21.634614944458,49.519229888916,-0.41876032948494,0.194508463144302,12,39.4230766296387,23.0769233703613,49.038459777832,-0.098015137016773,0.187787085771561,11,50.480770111084,37.980770111084,61.538459777832,-0.264701962471008,0.190158605575562,11,42.3076934814453,31.730770111084,54.8076934814453,-0.233347699046135,0.195474818348885,11,45.6730766296387,33.1730766296387,55.288459777832
Montenegro,MNE,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.354482442140579,0.540978074073792,1,64.2156829833984,36.2745094299316,85.2941207885742,-0.127738580107689,0.405784785747528,3,52.6829261779785,23.4146347045898,69.2682952880859,-0.222313597798347,0.311225056648254,4,47.5728149414063,25.2427177429199,63.1067962646484,-0.034991089254618,0.267610818147659,6,53.8834953308106,38.8349533081055,66.5048522949219,-0.021930059418082,0.263985842466354,6,55.5023918151855,39.7129173278809,66.0287094116211,0.090153858065605,0.242617055773735,7,58.3732070922852,44.0191383361816,67.9425811767578,0.098415978252888,0.23841281235218,7,59.7156410217285,45.4976310729981,67.7725143432617,0.130459979176521,0.232815161347389,7,59.7156410217285,46.445499420166,68.7203826904297,0.16006788611412,0.226683795452118,7,60.1895751953125,46.9194297790527,69.1943130493164,0.265190094709396,0.245957776904106,7,63.461540222168,47.5961532592774,72.5961532592774,0.15561930835247,0.231032148003578,8,59.6153831481934,45.6730766296387,72.5961532592774,0.131408333778381,0.222100034356117,7,58.1730766296387,43.75,69.711540222168,0.17505456507206,0.223840624094009,7,59.6153831481934,45.1923065185547,70.1923065185547,0.131161496043205,0.231838673353195,7,58.1730766296387,43.75,71.1538467407227
Mozambique,MOZ,-0.144020169973373,0.173903718590736,3,50.2732238769531,38.2513656616211,59.5628433227539,-0.387675225734711,0.203154727816582,5,43.0051803588867,23.8341960906982,56.4766845703125,-0.434671998023987,0.211237147450447,5,40.5128211975098,21.0256404876709,53.3333320617676,-0.377828240394592,0.186432346701622,7,43.3673477172852,28.0612239837646,54.5918350219727,-0.47986251115799,0.176694467663765,8,37.2448997497559,21.4285717010498,51.0204086303711,-0.5411496758461,0.169184103608131,9,35.9605903625488,20.1970443725586,47.290641784668,-0.524412930011749,0.167719528079033,9,36.764705657959,24.5098037719727,46.5686264038086,-0.624493181705475,0.170643270015717,11,31.2195129394531,19.5121955871582,40.9756088256836,-0.512809097766876,0.190437227487564,11,35.9223289489746,21.3592224121094,49.5145645141602,-0.511353194713593,0.19065560400486,11,37.3786392211914,19.9029121398926,47.0873794555664,-0.549707531929016,0.184189304709434,11,37.3205757141113,20.5741634368896,48.3253593444824,-0.582581102848053,0.186929896473885,11,33.9712905883789,19.6172256469727,44.9760780334473,-0.639411568641663,0.187781408429146,11,29.8578205108643,17.5355453491211,43.6018943786621,-0.630087018013001,0.187804833054543,11,31.2796211242676,17.5355453491211,44.5497627258301,-0.6132692694664,0.170495986938477,12,31.7535552978516,20.3791465759277,44.0758285522461,-0.722668051719666,0.180167317390442,12,24.0384616851807,15.384614944458,37.5,-0.746303617954254,0.17729689180851,11,23.0769233703613,13.4615383148193,37.980770111084,-0.863071024417877,0.172622188925743,11,18.75,11.057692527771,30.769229888916,-0.891744911670685,0.176825746893883,12,18.269229888916,11.057692527771,29.8076915740967,-0.874281287193298,0.181955710053444,11,17.7884616851807,10.5769233703613,31.25
Mauritania,MRT,-0.124192699790001,0.187617555260658,1,53.0054626464844,38.2513656616211,60.6557388305664,-0.055272158235312,0.254505068063736,3,56.4766845703125,36.2694282531738,65.803108215332,-0.139976158738136,0.262622207403183,3,50.769229888916,32.3076934814453,64.6153869628906,0.003489393275231,0.25580045580864,3,57.1428565979004,39.2857131958008,67.8571395874023,0.046651959419251,0.283093184232712,3,59.6938781738281,40.3061218261719,71.4285736083984,-0.432076573371887,0.252235531806946,4,41.3793106079102,19.7044334411621,56.6502456665039,-0.292215496301651,0.22918726503849,5,45.5882339477539,30.8823528289795,57.8431358337402,-0.874749839305878,0.194209054112434,8,21.463415145874,9.26829242706299,34.1463432312012,-0.906792640686035,0.234741449356079,8,16.990291595459,6.31067943572998,34.9514579772949,-0.977206707000732,0.222757861018181,8,16.019416809082,5.33980560302734,32.5242729187012,-0.894957065582276,0.197156742215157,9,20.0956935882568,8.13397121429443,35.8851661682129,-0.970682799816132,0.204837247729301,9,16.2679424285889,6.69856452941895,31.5789470672607,-0.949555337429047,0.20376655459404,9,16.5876770019531,7.5829381942749,31.2796211242676,-0.909612894058228,0.200634926557541,9,18.9573459625244,9.47867298126221,32.2274894714355,-0.998631775379181,0.178915813565254,10,15.1658763885498,8.53080558776856,27.962085723877,-0.991504013538361,0.189783602952957,10,15.865385055542,8.17307662963867,25,-1.02688717842102,0.185852602124214,10,13.942307472229,7.692307472229,24.0384616851807,-0.771947205066681,0.181059718132019,10,21.634614944458,12.5,36.0576934814453,-0.728226959705353,0.186714440584183,10,22.5961532592773,13.942307472229,36.0576934814453,-0.726632475852966,0.189324140548706,10,22.5961532592773,14.4230766296387,37.980770111084
